date,time,label,back_x,back_y,back_z,thigh_x,thigh_y,thigh_z,source
2021-03-24,14:42:51,6,-0.935696387755102,0.0267807142857142,0.2698551224489796,-0.9555115918367348,-0.0094318571428571,0.0842085714285714,1
2021-03-24,14:42:52,6,-0.9359441764705884,0.0170228823529411,0.2850125882352941,-0.954934588235294,-0.0203019411764705,0.0734145294117646,1
2021-03-24,14:42:53,6,-0.9390345918367348,0.0254255306122448,0.2596809183673469,-0.962118326530612,-0.0039710408163265,0.0474181020408163,1
2021-03-24,14:42:54,6,-0.936513862745098,0.0306085294117646,0.2712306666666667,-0.9622826862745096,-0.0032599803921568,0.0551135294117646,1
2021-03-24,14:42:55,6,-0.9457061428571428,0.0341547959183673,0.247439,-0.9549635102040815,0.0009317346938775,0.0676967142857142,1
2021-03-24,14:42:56,6,-0.9611433921568628,0.0580528039215686,0.1937662745098039,-0.9562031176470588,0.002340862745098,0.0661812352941176,1
2021-03-24,14:42:57,6,-0.953110081632653,0.0484444897959183,0.2294174489795918,-0.9624721020408163,-0.0011659387755102,0.0498345918367346,1
2021-03-24,14:42:58,6,-0.9518899607843138,0.0597809215686274,0.233446294117647,-0.9575339411764706,0.0006031764705882,0.0572533921568627,1
2021-03-24,14:42:59,6,-0.9515455102040816,0.0617974897959183,0.2283313061224489,-0.9568021224489796,-0.0003039387755102,0.0514887959183673,1
2021-03-24,14:43:00,6,-0.9542835098039216,0.0621840392156862,0.2102864509803921,-0.9598939607843135,-0.0008808235294117,0.0540795686274509,1
2021-03-24,14:43:01,6,-0.9549137142857144,0.0335718571428571,0.2219188571428571,-0.9617346938775512,-0.0044941836734693,0.0486138979591836,1
2021-03-24,14:43:02,3,-0.9677622727272728,0.0669721363636363,0.0295075909090909,-0.9800470909090908,0.0049494545454545,-0.0693137272727272,1
2021-03-24,14:43:02,6,-0.9818493793103448,0.0057415517241379,0.2013655172413793,-0.9623350344827586,-0.0214758965517241,0.0546791034482758,1
2021-03-24,14:43:03,3,-0.9584611836734694,-0.0462621836734694,-0.3392806530612244,-0.9755411224489796,-0.0308613061224489,-0.1630909591836734,1
2021-03-24,14:43:04,3,-0.8424245714285714,0.1518904285714285,-0.5657437142857142,-0.9768417142857144,-0.126709,-0.2688337142857143,1
2021-03-24,14:43:04,6,-0.7686989772727273,0.0503096363636363,-0.6978926818181818,-0.9537631136363636,-0.0693137727272727,-0.3298450909090908,1
2021-03-24,14:43:05,6,-0.6989098775510204,0.0588080204081632,-0.7715890000000001,-0.9624920612244898,-0.0677365510204081,-0.3007563469387755,1
2021-03-24,14:43:06,6,-0.6654698823529411,0.0671913333333333,-0.8016716274509804,-0.9614784509803922,-0.0669328235294117,-0.3004844509803921,1
2021-03-24,14:43:07,6,-0.6543217551020408,0.0715531632653061,-0.8125,-0.9608130204081632,-0.0726891632653061,-0.2977668979591836,1
2021-03-24,14:43:08,6,-0.6441435490196078,0.0723374509803921,-0.8154344901960784,-0.9610284901960784,-0.0693694509803921,-0.2986319019607843,1
2021-03-24,14:43:09,6,-0.640625,0.073655693877551,-0.8214634285714286,-0.9596072448979592,-0.0682497346938775,-0.3030532448979591,1
2021-03-24,14:43:10,6,-0.6403138431372548,0.076904294117647,-0.823859705882353,-0.9629193725490196,-0.0684407843137254,-0.3028253725490196,1
2021-03-24,14:43:11,3,-0.7393554,0.0493163999999999,-0.7391114,-0.984375,-0.1620606,-0.1913086,1
2021-03-24,14:43:11,6,-0.6642622272727272,0.0663397272727272,-0.8018521818181817,-0.9624023181818182,-0.061545659090909,-0.2826038636363636,1
2021-03-24,14:43:12,3,-0.8409304705882352,0.0085353921568627,-0.6156604509803922,-0.9696212549019608,-0.0159026274509803,-0.2277449215686274,1
2021-03-24,14:43:13,3,-0.961545387755102,-0.0776566530612244,-0.3578503265306122,-0.964036612244898,0.0359185714285714,-0.0267558163265306,1
2021-03-24,14:43:14,3,-0.9886300476190476,-0.0028251428571428,-0.2037991904761905,-0.972307523809524,-0.1020043333333333,-0.0146252857142857,1
2021-03-24,14:43:14,6,-1.0058105333333334,-0.0560873333333333,-0.0712646666666666,-0.9651285666666668,-0.0629963333333333,0.0338378666666666,1
2021-03-24,14:43:15,6,-1.00367706122449,-0.0767946734693877,-0.0006327551020408,-0.964684306122449,-0.065414775510204,0.0402532857142856,1
2021-03-24,14:43:16,6,-1.002685568627451,-0.0565592549019607,-0.0326095294117646,-0.9632400784313726,-0.0087172745098039,0.0467888823529411,1
2021-03-24,14:43:17,6,-1.0024613265306122,-0.0608358775510203,-0.0517827551020408,-0.9618891224489796,-0.0068209591836734,0.0498495510204081,1
2021-03-24,14:43:18,6,-1.0026137647058824,-0.0648361176470588,-0.0190190588235294,-0.96417831372549,-0.0062471764705882,0.045419725490196,1
2021-03-24,14:43:19,6,-1.0018983469387754,-0.0671585918367346,-0.0141601836734693,-0.9674844489795916,-0.0240454285714285,0.0286392040816326,1
2021-03-24,14:43:20,6,-1.0082242352941175,-0.0637876862745097,-0.0626532352941176,-0.9626321960784314,-0.0639888235294117,0.0458744705882352,1
2021-03-24,14:43:21,3,-0.9933500952380953,-0.0048943809523809,-0.1188151904761904,-0.973098,-0.1057244285714285,0.0151134285714285,1
2021-03-24,14:43:21,6,-1.0114222857142858,-0.0968802499999999,-0.0809500714285714,-0.9658203571428572,-0.0265764285714285,0.0327758928571428,1
2021-03-24,14:43:22,3,-0.9902994666666668,-0.1591309333333333,-0.0282713999999999,-0.9705891333333334,-0.0575033333333333,-0.0419434,1
2021-03-24,14:43:22,6,-1.0050591666666666,-0.0950113888888888,0.0229559999999999,-0.9695841388888888,-0.0039265555555555,-0.0024277777777777,1
2021-03-24,14:43:23,6,-0.9999302653061224,-0.0801528571428571,0.0182158775510204,-0.9707031224489796,-0.0273985918367346,0.0027104693877551,1
2021-03-24,14:43:24,6,-0.9997128039215688,-0.1087910196078431,0.0073337843137254,-0.9747960588235294,-0.0223891372549019,-0.0392731176470588,1
2021-03-24,14:43:25,6,-1.0073142448979593,-0.1303013265306122,-0.1279346734693877,-0.962168224489796,-0.0527293673469387,0.0293117551020408,1
2021-03-24,14:43:26,6,-1.0057636274509805,-0.1023092745098039,-0.0110246274509803,-0.9534217843137256,-0.043820862745098,0.0984269999999999,1
2021-03-24,14:43:27,6,-1.0021424897959184,-0.1030073673469387,0.0104681428571428,-0.9633440612244898,-0.0104033673469387,0.0353505918367346,1
2021-03-24,14:43:28,6,-1.0017951764705884,-0.0952339999999999,0.016817,-0.962062450980392,-0.0347684705882352,0.0462862352941176,1
2021-03-24,14:43:29,6,-1.0020876530612244,-0.1025788775510203,0.0149174489795918,-0.9659299795918368,-0.0226701836734693,0.0254703061224489,1
2021-03-24,14:43:30,6,-1.0008760588235297,-0.0913947647058823,0.0186073333333333,-0.967988862745098,-0.024844862745098,0.0275831176470588,1
2021-03-24,14:43:31,6,-1.0012007551020408,-0.0996641632653061,0.0045041836734693,-0.9679428163265306,-0.043531775510204,0.0240902040816326,1
2021-03-24,14:43:32,6,-1.005950294117647,-0.1124148039215686,-0.0329350588235294,-0.9690323921568628,-0.0538497843137254,0.0094305686274509,1
2021-03-24,14:43:33,1,-0.9876356222222225,-0.0492187555555555,-0.2291991555555555,-0.9997015777777776,-0.1128417555555555,-0.0728461777777777,1
2021-03-24,14:43:33,6,-1.04205325,-0.1275635,-0.1616209999999999,-0.978943,-0.13928225,-0.008728,1
2021-03-24,14:43:34,1,-0.9856339803921568,0.0673061764705882,-0.2443416862745098,-1.0021780980392156,-0.032647862745098,-0.0675312549019607,1
2021-03-24,14:43:35,1,-0.978580387755102,-0.097885387755102,-0.1800712040816326,-0.9350237551020408,-0.0588827551020408,-0.1890644897959183,1
2021-03-24,14:43:36,1,-1.023499705882353,-0.0718730784313725,-0.1667145294117646,-1.0051700588235293,-0.0751043137254901,-0.1263642352941176,1
2021-03-24,14:43:37,1,-1.0125906530612243,-0.0523606734693877,-0.1452437959183673,-0.9938166734693878,-0.0923947551020408,-0.1375757142857143,1
2021-03-24,14:43:38,1,-0.9727232352941176,-0.0436007647058823,-0.1330326470588235,-0.9946480980392156,-0.1367665686274509,-0.0889629411764705,1
2021-03-24,14:43:39,1,-0.9868629285714284,0.0685919285714285,-0.3517485476190476,-0.9978492380952382,-0.1333821428571428,-0.2305617380952381,1
2021-03-24,14:43:41,7,-0.996457530612245,-0.1281389591836734,0.271464387755102,0.095568693877551,0.0046237346938775,-1.0921456734693875,1
2021-03-24,14:43:42,7,-0.8365693921568628,-0.1388633333333333,0.4744800980392156,-0.0302543529411764,-0.0541752745098039,-1.0918256078431372,1
2021-03-24,14:43:43,7,-0.8274972040816326,-0.1370824693877551,0.4863281224489796,-0.0370944081632653,-0.0545479999999999,-1.0909298979591835,1
2021-03-24,14:43:44,7,-0.8231177058823529,-0.1396962745098039,0.4899184509803921,-0.0392395882352941,-0.0583927450980392,-1.0900879019607843,1
2021-03-24,14:43:45,7,-0.8211844285714286,-0.1384825510204081,0.4959143673469387,-0.035485081632653,-0.0593012244897959,-1.0921754897959184,1
2021-03-24,14:43:46,7,-0.8183593529411766,-0.130026431372549,0.4966059803921568,-0.0357354901960784,-0.0566310392156862,-1.0897192352941176,1
2021-03-24,14:43:47,7,-0.821802224489796,-0.1318458979591836,0.495879469387755,-0.0402583061224489,-0.0544583673469387,-1.088657918367347,1
2021-03-24,14:43:48,7,-0.8151137647058824,-0.1384516274509803,0.4978362549019607,-0.0413650784313725,-0.0549173137254901,-1.0886660980392158,1
2021-03-24,14:43:49,7,-0.8131178367346938,-0.1373664489795918,0.5003089387755102,-0.0410703469387754,-0.056341693877551,-1.089913469387755,1
2021-03-24,14:43:50,7,-0.8125,-0.1320944901960784,0.503532862745098,-0.0395029019607843,-0.0575550196078431,-1.0922133137254904,1
2021-03-24,14:43:51,7,-0.8149762857142857,-0.1330666326530612,0.4989487142857143,-0.0405123673469387,-0.0552505510204081,-1.0886828571428573,1
2021-03-24,14:43:52,7,-0.8148217254901962,-0.1324248039215686,0.4984585490196078,-0.0399385686274509,-0.0551709999999999,-1.0906719215686274,1
2021-03-24,14:43:53,7,-0.8127989591836734,-0.1329868775510204,0.5012157551020407,-0.0420220408163265,-0.0570142857142857,-1.089046612244898,1
2021-03-24,14:43:54,7,-0.8125,-0.1393899215686274,0.5005935882352941,-0.0414655686274509,-0.0586799215686274,-1.0910022352941178,1
2021-03-24,14:43:55,7,-0.811847306122449,-0.1384177551020408,0.503697,-0.0414889387755101,-0.0590321632653061,-1.0892508571428572,1
2021-03-24,14:43:56,7,-0.8112888823529412,-0.1381596666666666,0.5038296470588236,-0.0441511176470588,-0.058493156862745,-1.0918878235294118,1
2021-03-24,14:43:57,7,-0.8118323469387755,-0.1386918163265306,0.5042799387755103,-0.0436762244897959,-0.0599938367346938,-1.0908801428571429,1
2021-03-24,14:43:58,7,-0.8121888431372548,-0.1388106666666666,0.5056199803921568,-0.0429065098039215,-0.0594314901960784,-1.093094156862745,1
2021-03-24,14:43:59,7,-0.8121711632653061,-0.1358268979591836,0.5064224897959184,-0.0433772857142857,-0.0576072448979591,-1.091557693877551,1
2021-03-24,14:44:00,7,-0.8118824705882353,-0.1363740588235294,0.5067689019607843,-0.0447160392156862,-0.0595703725490196,-1.0901309607843137,1
2021-03-24,14:44:01,7,-0.812191081632653,-0.1351891020408163,0.5073938979591837,-0.0449617142857142,-0.0587083673469387,-1.089514918367347,1
2021-03-24,14:44:02,7,-0.8121936274509803,-0.1366230392156862,0.5068646862745098,-0.0427054901960784,-0.056444294117647,-1.0913612156862744,1
2021-03-24,14:44:03,7,-0.8125,-0.139748081632653,0.5076979183673469,-0.0423558979591836,-0.0570890612244897,-1.0917968571428571,1
2021-03-24,14:44:04,7,-0.8109729411764706,-0.1369916078431372,0.5070465490196078,-0.0428873529411764,-0.0597426666666666,-1.0916149607843135,1
2021-03-24,14:44:05,7,-0.8102379183673469,-0.136987775510204,0.5100595918367347,-0.0421516530612244,-0.0605468367346938,-1.0918367551020407,1
2021-03-24,14:44:06,7,-0.8107574901960785,-0.1360581372549019,0.5062136862745098,-0.0431746274509803,-0.0589288431372548,-1.091763294117647,1
2021-03-24,14:44:07,7,-0.8123953673469387,-0.1364696122448979,0.5027254489795918,-0.0434171428571428,-0.0577218367346938,-1.090376836734694,1
2021-03-24,14:44:08,7,-0.8118824509803921,-0.1378532745098039,0.5082816274509804,-0.0438064901960784,-0.0573299999999999,-1.090667137254902,1
2021-03-24,14:44:09,7,-0.810900612244898,-0.1381088367346938,0.5075534693877551,-0.0421267346938775,-0.0568149999999999,-1.0902822244897958,1
2021-03-24,14:44:10,7,-0.8100538235294118,-0.1372022745098039,0.5083534509803922,-0.0416474705882352,-0.0593740588235294,-1.0900735098039216,1
2021-03-24,14:44:11,7,-0.809390918367347,-0.1350795102040816,0.5072195918367347,-0.0409359183673469,-0.0544035510204081,-1.0901775306122448,1
2021-03-24,14:44:12,7,-0.8081820588235293,-0.1327263725490196,0.5112543725490196,-0.0421166470588235,-0.0561475686274509,-1.0910692156862745,1
2021-03-24,14:44:13,7,-0.8089773469387755,-0.1317761224489795,0.5120724693877551,-0.0416583265306122,-0.0578663265306122,-1.0921954897959183,1
2021-03-24,14:44:14,7,-0.8103505882352942,-0.1364698235294117,0.5086549803921568,-0.0432224705882352,-0.0593213137254901,-1.0915574901960785,1
2021-03-24,14:44:15,7,-0.8083496326530613,-0.1338339183673469,0.5122568367346938,-0.0436563265306122,-0.0590122857142857,-1.089609612244898,1
2021-03-24,14:44:16,7,-0.8103601764705882,-0.1322667843137255,0.5126953137254902,-0.0422842156862744,-0.0561140588235294,-1.0900974901960785,1
2021-03-24,14:44:17,7,-0.8102528979591838,-0.1325234897959183,0.5120425918367347,-0.0408911020408163,-0.0580556122448979,-1.0914680204081633,1
2021-03-24,14:44:18,7,-0.8097521764705883,-0.1351007058823529,0.5122549411764705,-0.041393862745098,-0.0570570980392156,-1.0910883725490197,1
2021-03-24,14:44:19,7,-0.8074427959183674,-0.1314473265306122,0.514025612244898,-0.0411202653061224,-0.055943081632653,-1.0912139387755102,1
2021-03-24,14:44:20,7,-0.8052044901960784,-0.1309359803921568,0.513145274509804,-0.0424325882352941,-0.0556832352941176,-1.091950019607843,1
2021-03-24,14:44:21,7,-0.8054049387755101,-0.1277852448979591,0.5149772857142857,-0.0411651224489795,-0.0559131632653061,-1.091144142857143,1
2021-03-24,14:44:22,7,-0.8039455294117647,-0.1272738823529411,0.5150026666666666,-0.0398715882352941,-0.0560805882352941,-1.0919308823529412,1
2021-03-24,14:44:23,7,-0.8084742040816327,-0.1283432448979591,0.5121223469387755,-0.0395159183673469,-0.0545429999999999,-1.0889219795918368,1
2021-03-24,14:44:24,7,-0.8073107843137254,-0.1258712745098039,0.5137436666666667,-0.0383348823529411,-0.0536918235294117,-1.091327725490196,1
2021-03-24,14:44:25,7,-0.8083645714285714,-0.1259267346938775,0.5115792244897959,-0.0388183673469387,-0.0541394285714285,-1.0903967959183674,1
2021-03-24,14:44:26,7,-0.8038928431372548,-0.1267760588235293,0.5153138235294118,-0.0337010196078431,-0.0547736862745098,-1.0887619215686275,1
2021-03-24,14:44:27,7,-0.8024653877551021,-0.129892775510204,0.5153011428571429,-0.0366709183673469,-0.0526795918367346,-1.089036612244898,1
2021-03-24,14:44:28,7,-0.8045630392156863,-0.1303184117647058,0.5140883529411765,-0.0348163725490196,-0.0515998431372548,-1.0890970392156862,1
2021-03-24,14:44:29,7,-0.8030283673469388,-0.1292799591836734,0.5153011428571429,-0.0386190408163265,-0.0511898163265306,-1.0911740408163266,1
2021-03-24,14:44:30,7,-0.8033902549019608,-0.128824862745098,0.5150074705882354,-0.0362141176470588,-0.0530790784313725,-1.0897959215686277,1
2021-03-24,14:44:31,7,-0.8046127551020409,-0.1261908571428571,0.5136868367346938,-0.0362125510204081,-0.0520418367346938,-1.0899235306122448,1
2021-03-24,14:44:32,7,-0.803074274509804,-0.1273313333333333,0.5153281960784314,-0.0347254509803921,-0.0510110196078431,-1.0916293529411765,1
2021-03-24,14:44:33,7,-0.8005720000000001,-0.1305155918367346,0.5146882857142857,-0.0389428979591836,-0.0496352857142857,-1.0924047346938774,1
2021-03-24,14:44:34,7,-0.801561568627451,-0.125890431372549,0.5149739411764706,-0.0350988039215686,-0.0548071960784313,-1.0913133333333334,1
2021-03-24,14:44:35,7,-0.8008709795918367,-0.1268136530612245,0.5159239591836734,-0.0355399591836734,-0.052166387755102,-1.0899284285714286,1
2021-03-24,14:44:36,7,-0.7998142352941177,-0.1279632156862745,0.5159122352941177,-0.0356684509803921,-0.0520833725490195,-1.090681568627451,1
2021-03-24,14:44:37,7,-0.7977818367346938,-0.1259167959183673,0.515625,-0.0367356734693877,-0.0512845510204081,-1.0924595306122449,1
2021-03-24,14:44:38,7,-0.798885568627451,-0.1287339411764705,0.5164770784313726,-0.0378897058823529,-0.0544529411764705,-1.090389470588235,1
2021-03-24,14:44:39,7,-0.7993662653061225,-0.1286970612244897,0.5162328571428572,-0.0361378367346938,-0.0549416326530612,-1.0918815918367346,1
2021-03-24,14:44:40,7,-0.7971670196078432,-0.1265079411764706,0.5191865882352941,-0.0375593725490195,-0.0529593529411764,-1.0912654705882352,1
2021-03-24,14:44:41,7,-0.7980907551020409,-0.1256078775510204,0.518599530612245,-0.0374382448979591,-0.0531330408163265,-1.0892657551020408,1
2021-03-24,14:44:42,7,-0.8004078823529411,-0.125,0.5171664117647059,-0.0391869803921568,-0.0559465490196078,-1.0896283333333332,1
2021-03-24,14:44:43,7,-0.8002730204081633,-0.1268335510204081,0.5186692448979592,-0.0345833265306122,-0.0461426122448979,-1.0900779387755102,1
2021-03-24,14:44:44,7,-0.7971909411764705,-0.1215868039215686,0.5206370784313725,-0.0371763921568627,-0.0552235882352941,-1.0915861960784314,1
2021-03-24,14:44:45,7,-0.8003975714285715,-0.125,0.5156648571428571,-0.0387735102040816,-0.053486775510204,-1.0899034693877552,1
2021-03-24,14:44:46,7,-0.801719568627451,-0.1258760588235294,0.5167690980392157,-0.0364152745098039,-0.0514754509803921,-1.0894751960784312,1
2021-03-24,14:44:47,7,-0.7980458979591837,-0.1268286122448979,0.518086306122449,-0.0377172653061224,-0.0526796122448979,-1.089948448979592,1
2021-03-24,14:44:48,7,-0.7983733529411765,-0.1265989019607843,0.5164484117647059,-0.0356445686274509,-0.0462239803921568,-1.0909352549019609,1
2021-03-24,14:44:49,7,-0.7980956938775511,-0.1285226734693877,0.5160485102040817,-0.0400042448979591,-0.0487135102040816,-1.089275836734694,1
2021-03-24,14:44:50,7,-0.7971622352941177,-0.1276281176470588,0.5172622549019608,-0.0398667450980392,-0.047741431372549,-1.091648450980392,1
2021-03-24,14:44:51,7,-0.7971689795918369,-0.1259117959183673,0.5180464897959184,-0.0403031020408163,-0.0483348775510203,-1.0912089795918367,1
2021-03-24,14:44:52,7,-0.7971670196078432,-0.1261632745098039,0.5197754117647059,-0.0372289999999999,-0.0516046470588235,-1.0903559411764707,1
2021-03-24,14:44:53,7,-0.796875,-0.125,0.5193220204081632,-0.0351662040816326,-0.0525798775510204,-1.09120393877551,1
2021-03-24,14:44:54,7,-0.796875,-0.125,0.5188993529411765,-0.0318053333333333,-0.0531795882352941,-1.0897384705882354,1
2021-03-24,14:44:55,7,-0.7971789387755103,-0.125,0.5205975306122449,-0.0411302244897959,-0.0484045918367346,-1.0902323469387756,1
2021-03-24,14:44:56,7,-0.796875,-0.125,0.5221832745098038,-0.0385933921568627,-0.0524615490196078,-1.0903368431372549,1
2021-03-24,14:44:57,7,-0.796875,-0.1253039387755102,0.5223712448979592,-0.0370296734693877,-0.0486936122448979,-1.090596142857143,1
2021-03-24,14:44:58,7,-0.796875,-0.1252920196078431,0.5266591960784314,-0.0386747647058823,-0.0510397647058823,-1.0906623333333334,1
2021-03-24,14:44:59,7,-0.7965511224489796,-0.1253039387755102,0.5248924285714286,-0.0435766326530612,-0.0492815510204081,-1.0900031836734694,1
2021-03-24,14:45:00,7,-0.796875,-0.125,0.5206562941176471,-0.0438352156862745,-0.0498095490196078,-1.0891352156862746,1
2021-03-24,14:45:01,7,-0.796875,-0.1259068367346938,0.5230140204081632,-0.0436513469387755,-0.049416081632653,-1.091522836734694,1
2021-03-24,14:45:02,7,-0.796875,-0.1255792549019607,0.5227386666666667,-0.040268862745098,-0.0534142156862745,-1.0925436470588237,1
2021-03-24,14:45:03,7,-0.796875,-0.1252989591836734,0.5208515714285715,-0.038529387755102,-0.0515435918367346,-1.0911641224489796,1
2021-03-24,14:45:04,7,-0.796875,-0.1303136862745098,0.5200673921568628,-0.0404028235294117,-0.0505946078431372,-1.0912750784313725,1
2021-03-24,14:45:05,7,-0.796875,-0.1277603469387755,0.5242795510204081,-0.0405472857142857,-0.050756387755102,-1.0915676326530612,1
